39436,Uchi no 3 Shimai Movie,Unknown,"Slice of Life, Comedy, Kids",Movie,1,26-Apr-19,Unknown,Unknown,Unknown,15 min.,G - All Ages,17079
39448,Hisone to Maso-tan Digest Douga,Unknown,Comedy,ONA,4,"May 22, 2018 to Jul 9, 2018",Unknown,Bones,Original,6 min. per ep.,PG-13 - Teens 13 or older,12948
39449,Tamayura no Yume,Unknown,"Psychological, Drama",Movie,1,2011,Geidai Animation,Unknown,Original,4 min.,G - All Ages,13748
39450,Zen-chan Two-chan,Unknown,Kids,TV,78,"Oct 20, 1969 to Jan 17, 1970",Unknown,Unknown,Original,2 min. per ep.,G - All Ages,16850
39451,Two-chan to Issho ni Miyou,Unknown,Kids,OVA,1,1973,Unknown,Unknown,Original,15 min.,G - All Ages,17317
39452,Itte.,7.35,"Music, Dementia",Music,1,28-Jun-17,Unknown,Unknown,Original,4 min.,G - All Ages,10029
39453,Tonbo ni Natta Yat-chan,Unknown,Kids,OVA,1,1973,Unknown,Unknown,Original,15 min.,G - All Ages,17293
39454,Yat-chan to Kasei no Ko,Unknown,"Kids, Sci-Fi, Supernatural",OVA,1,1974,Unknown,Unknown,Original,13 min.,G - All Ages,17206
39455,Yat-chan to Shinnyuusei,Unknown,"Kids, Supernatural",OVA,1,1975,Unknown,Unknown,Original,13 min.,G - All Ages,17265
39456,Sounan Desu ka?,6.62,"Adventure, Comedy, Seinen",TV,12,"Jul 2, 2019 to Sep 17, 2019","Nihon Ad Systems, Kodansha, KlockWorx, flying DOG, Avex Pictures, Docomo Anime Store, GYAO!, BS NTV, Marui Group",Ezόla,Manga,13 min. per ep.,PG-13 - Teens 13 or older,1302
39457,Shounen Ashibe: Go! Go! Goma-chan 4,6,"Slice of Life, Comedy, Seinen",TV,24,"Apr 2, 2019 to Dec 17, 2019",Unknown,Unknown,4-koma manga,9 min. per ep.,G - All Ages,12169
39463,Gleipnir,7.02,"Action, Mystery, Supernatural, Ecchi, Seinen",TV,13,"Apr 5, 2020 to Jun 28, 2020","Kodansha, bilibili, Good Smile Film",Pine Jam,Manga,23 min. per ep.,R - 17+ (violence & profanity),533
39464,Haitoku Pistols no Kinkyuu Kaigi?,5.49,"Game, Music, Parody",ONA,1,25-May-17,Unknown,Unknown,Game,2 min.,G - All Ages,13229
39465,Wishing,5.65,"Game, Music",Music,1,1-Dec-17,Unknown,Unknown,Game,3 min.,G - All Ages,12035
39466,Jitaku Keibiin (2019),6.38,Hentai,OVA,4,"May 31, 2019 to Sep 27, 2019",Unknown,Suzuki Mirano,Visual novel,16 min. per ep.,Rx - Hentai,7654
39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,8.03,"Slice of Life, Fantasy",TV,14,"Oct 3, 2019 to Dec 26, 2019","WOWOW, Genco, MediaNet, KlockWorx, flying DOG, BS Fuji, Yomiuri TV Enterprise, Happinet, Tokyo Animator Gakuin, TO Books, JTB Next Creation",Ajia-Do,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,997
39469,Tsugu Tsugumomo,7.51,"Action, Comedy, Supernatural, Ecchi, School, Seinen",TV,12,"Apr 5, 2020 to Jun 21, 2020",Unknown,Zero-G,Manga,24 min. per ep.,R+ - Mild Nudity,2044
39470,Tsugumomo OVA,6.86,"Action, Comedy, Supernatural, Ecchi, School, Seinen",OVA,1,22-Jan-20,Unknown,Zero-G,Manga,22 min.,R+ - Mild Nudity,4201
39471,Hime-sama Love Life!,6.73,Hentai,OVA,Unknown,"May 31, 2019 to ?",Unknown,PoRO,Visual novel,20 min.,Rx - Hentai,6963
39473,Möbius Dust,Unknown,"Action, Game, Kids",TV,Unknown,Unknown,Unknown,Unknown,Game,Unknown,Unknown,10951
39474,Oni (TV),Unknown,"Demons, Kids",TV,Unknown,Unknown,Tonko House,dwarf,Original,Unknown,G - All Ages,16638
39475,Jack Nicholson,Unknown,"Action, Drama, Music",Music,1,2004,Space Shower Music,Unknown,Original,4 min.,PG-13 - Teens 13 or older,15939
39476,Houkiboshi,5.41,Music,Music,1,22-Jan-08,Unknown,Unknown,Music,3 min.,G - All Ages,14518
39477,Shingeki no Kyojin Season 3 Specials,7.38,"Comedy, Parody, Shounen",Special,7,"Oct 17, 2018 to Sep 18, 2019",Unknown,Unknown,Manga,2 min. per ep.,G - All Ages,3729
39478,Shingeki no Kyojin in the Dome: Heishi-tachi no Hoshizora,6.91,"Military, Shounen, Space",Movie,1,20-May-17,Unknown,Unknown,Manga,20 min.,R - 17+ (violence & profanity),4245
39479,Tannishou wo Hiraku,Unknown,Historical,Movie,1,24-May-19,Unknown,Unknown,Book,Unknown,Unknown,10890
39480,Shinmai Maou no Testament Departures: Maria no Hizou Eizou,6.69,"Demons, Ecchi, Harem, Parody",Special,1,28-Mar-18,Unknown,Unknown,Light novel,6 min.,R+ - Mild Nudity,4947
39482,"Ore, Twintail ni Narimasu. Recap",5.91,"Action, Comedy, Parody, Super Power",Special,1,5-Apr-15,Unknown,Production IMS,Light novel,24 min.,PG-13 - Teens 13 or older,8618
39486,Gintama: The Final,8.88,"Action, Sci-Fi, Comedy, Historical, Parody, Drama, Samurai, Shounen",Movie,1,8-Jan-21,Unknown,Bandai Namco Pictures,Manga,1 hr. 44 min.,PG-13 - Teens 13 or older,2987
39487,Lupin the IIIrd: Mine Fujiko no Uso,7.28,"Action, Adventure, Drama, Seinen",Movie,1,31-May-19,Unknown,Telecom Animation Film,Manga,57 min.,R+ - Mild Nudity,5321
39488,Ponta-kun no Otegara,Unknown,Kids,OVA,1,1990,Unknown,Unknown,Original,10 min.,G - All Ages,17470
39489,Spriggan (ONA),Unknown,"Action, Military, Sci-Fi, Adventure, Shounen",ONA,Unknown,2021,Unknown,David Production,Manga,Unknown,Unknown,7361
39490,Soba e,6.08,"Music, Fantasy",ONA,1,6-Mar-19,Unknown,Orange,Original,2 min.,G - All Ages,10140
39491,Psycho-Pass 3,7.54,"Action, Sci-Fi, Police, Psychological",TV,8,"Oct 25, 2019 to Dec 13, 2019","Dentsu, Fuji TV, Nitroplus, Sony Music Entertainment, TOHO animation, MAGNET",Production I.G,Original,45 min. per ep.,R - 17+ (violence & profanity),856
39495,Totsukuni no Shoujo,7.5,"Supernatural, Shounen",OVA,1,10-Sep-19,"Production I.G, Mag Garden",Wit Studio,Manga,10 min.,G - All Ages,3751
39498,Asobuild Concept Video,5.36,"Game, Slice of Life, Sports",ONA,1,5-Mar-19,Unknown,Unknown,Original,42 sec.,PG - Children,14385
39499,Den Den Mushi no Danko-san,Unknown,"Music, Kids",Music,1,4-Feb-74,NHK,Unknown,Music,2 min.,G - All Ages,16682
39500,Crystal Sea Ver. 69 (Kay Nakayama Remix),Unknown,Music,Music,1,2010,Unknown,Unknown,Music,1 min.,G - All Ages,16304
39501,Kaminari Boy Pikatta-kun no Koutsu Anzen,Unknown,Kids,OVA,1,1987,Unknown,Unknown,Manga,15 min.,G - All Ages,17377
39502,Kaminari Boy Pikatta-kun no Jitensha Kyoushitsu,Unknown,Kids,OVA,1,1989,Unknown,Unknown,Manga,16 min.,G - All Ages,17348
39503,Tobidasu na! Panda-chan,Unknown,Kids,OVA,1,1981,Unknown,Toei Animation,Original,14 min.,G - All Ages,17452
39504,Doctor X no Jitensha Anzen Seminar,Unknown,Kids,OVA,1,1995,Unknown,Unknown,Original,21 min.,G - All Ages,17446
39505,Doubutsu Mura no World Cup: Yoiko no Koutsuu Anzen,Unknown,"Sports, Kids",OVA,1,2003,Unknown,Unknown,Original,11 min.,G - All Ages,17418
39506,Phantasy Star Online 2: Episode Oracle,6.55,"Action, Sci-Fi, Space",TV,25,"Oct 7, 2019 to Mar 30, 2020","Frontier Works, Pony Canyon, Sega, Tokyo MX, Sammy, Studio Kai, ADK Emotions",Gonzo,Game,23 min. per ep.,PG-13 - Teens 13 or older,3822
39507,Sonotoki Kimi wa?: Ryouta to Pikari no Jishin Bousai Gaku,Unknown,Kids,OVA,1,1995,Unknown,Unknown,Original,19 min.,G - All Ages,17434
39511,Main Actor,7.24,Music,Music,1,21-Feb-18,Unknown,Unknown,Music,5 min.,PG-13 - Teens 13 or older,8858
39513,Tenuto,Unknown,"Music, Romance",Music,1,1-Feb-13,Victor Entertainment,Unknown,Original,4 min.,PG - Children,16312
39514,Giniro no Kami no Agito Pilot,6.05,"Adventure, Drama, Fantasy, Sci-Fi",Special,1,23-Jun-06,Unknown,Gonzo,Original,5 min.,PG - Children,11446
39517,Kesshin Sokudo,Unknown,Music,Music,1,5-Sep-11,Unknown,Unknown,Original,5 min.,PG - Children,16529
39518,Vampire in the Garden,Unknown,Vampire,ONA,Unknown,2021,Netflix,Wit Studio,Original,Unknown,Unknown,8778
39519,Dragon's Dogma,5.93,"Action, Adventure, Fantasy",ONA,7,17-Sep-20,Unknown,Sublimation,Game,26 min. per ep.,R+ - Mild Nudity,4282
39523,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,6.34,Fantasy,TV,12,"Oct 3, 2019 to Dec 19, 2019","Sotsu, MediaNet, Pony Canyon, AT-X, KlockWorx, BS Fuji, Tokyo MX, Bit Promotion, Happinet, Dream Shift, SB Creative",Project No.9,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,997
39526,Sakuramiya Shimai no Netorare Kiroku,5.75,Hentai,OVA,2,"Jun 21, 2019 to Sep 27, 2019",Media Bank,Queen Bee,Manga,20 min. per ep.,Rx - Hentai,8629
39527,Try Knights,4.69,"Sports, School, Josei",TV,12,"Jul 31, 2019 to Oct 16, 2019",Nippon Television Network,"Gonzo, Seven",Manga,22 min. per ep.,PG-13 - Teens 13 or older,4170
39528,Washimo 7th Season,Unknown,"Sci-Fi, Slice of Life, Comedy, Kids, School",TV,40,"Apr 1, 2019 to Nov 12, 2019",Unknown,Unknown,Picture book,10 min. per ep.,G - All Ages,16871
39529,Youkai Watch Movie 6: Youkai Gakuen Y - Neko wa Hero ni Nareru ka,Unknown,"Comedy, Demons, Kids, Supernatural, School",Movie,1,13-Dec-19,Unknown,OLM,Game,1 hr. 39 min.,PG - Children,11896
39530,Ecchi na Onee-chan ni Shiboraretai,7.26,Hentai,OVA,2,"Jul 5, 2019 to Aug 2, 2019","T-Rex, Lune Pictures",Unknown,Manga,16 min. per ep.,Rx - Hentai,5527
39531,Kuutei Dragons,7.05,"Adventure, Fantasy, Seinen",ONA,12,9-Jan-20,"Kodansha, Fuji TV, Bandai, Nexon, BS Fuji, TOHO animation, Hakuhodo DY Media Partners, Fuji Creative, Bandai Spirits",Polygon Pictures,Manga,23 min. per ep.,PG-13 - Teens 13 or older,3004
39533,Given,8.32,"Drama, Music, Romance, Shounen Ai, Slice of Life",TV,11,"Jul 12, 2019 to Sep 20, 2019","Aniplex, Dentsu, Movic, Fuji TV, Shinshokan",Lerche,Manga,22 min. per ep.,PG-13 - Teens 13 or older,561
39534,Jibaku Shounen Hanako-kun,7.78,"Comedy, School, Shounen, Supernatural",TV,12,"Jan 10, 2020 to Mar 27, 2020","Square Enix, Studio Hibari, Pony Canyon, TBS, Half H.P Studio, Contents Seed",Lerche,Manga,24 min. per ep.,PG-13 - Teens 13 or older,501
39535,Mushoku Tensei: Isekai Ittara Honki Dasu,8.37,"Drama, Magic, Fantasy",TV,11,"Jan 11, 2021 to ?",Egg Firm,Studio Bind,Light novel,23 min. per ep.,R - 17+ (violence & profanity),438
39536,Kakera,Unknown,"Dementia, Demons",Movie,1,2016,Unknown,Unknown,Other,8 min.,PG-13 - Teens 13 or older,16407
39538,Hoozuki no Reitetsu 2nd Season OVA,7.26,"Comedy, Demons, Supernatural, Fantasy, Seinen",OVA,3,"Sep 20, 2019 to Sep 1, 2020",Unknown,Pine Jam,Manga,26 min. per ep.,PG-13 - Teens 13 or older,7413
39539,No Guns Life,6.89,"Action, Sci-Fi, Drama, Seinen",TV,12,"Oct 11, 2019 to Dec 27, 2019","Sony Pictures Entertainment, TBS, AT-X, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Good Smile Film",Madhouse,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1024
39540,Kaze no Sei,Unknown,Dementia,Movie,1,2009,Unknown,Unknown,Original,6 min.,PG-13 - Teens 13 or older,16987
39541,Mukashi no Yama,Unknown,Dementia,Movie,1,2017,Unknown,Unknown,Other,4 min.,G - All Ages,16986
39544,Shuuseki Life,Unknown,Music,Music,1,2012,Victor Entertainment,Unknown,Original,3 min.,PG - Children,16798
39545,Fragtime,6.53,"Sci-Fi, Slice of Life, Romance, School, Shoujo Ai",Movie,1,22-Nov-19,Sotsu,Tear Studio,Manga,1 hr.,PG-13 - Teens 13 or older,3373
39546,Mukashibanashi Dokkiri Anime,Unknown,"Comedy, Fantasy, Kids, Parody",ONA,Unknown,"Feb 9, 2019 to ?",Unknown,Unknown,Manga,1 min.,G - All Ages,17243
39547,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,8.46,"Slice of Life, Comedy, Drama, Romance, School",TV,12,"Jul 10, 2020 to Sep 25, 2020","Marvelous, TBS, Movic, Delfi Sound, NBCUniversal Entertainment Japan",feel.,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,343
39549,Clone,5.81,Music,Music,1,15-Jul-16,Sony Music Communications,Unknown,Original,3 min.,G - All Ages,14940
39551,Tensei shitara Slime Datta Ken 2nd Season,8.06,"Comedy, Fantasy",TV,12,"Jan 12, 2021 to 2021",Unknown,8bit,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,402
39555,Baki: Dai Raitaisai-hen,7.48,"Action, Martial Arts, Shounen",ONA,13,4-Jun-20,Unknown,TMS Entertainment,Manga,24 min. per ep.,R - 17+ (violence & profanity),1805
39559,Ero◆Lover,Unknown,"Romance, Ecchi, School",ONA,Unknown,"Mar 22, 2019 to ?","Anime Beans, Cloud22",Asura Film,Manga,Unknown,R+ - Mild Nudity,12634
39560,Donten,Unknown,Music,Music,1,13-Mar-19,SME Records,Unknown,Original,3 min.,PG-13 - Teens 13 or older,16099
39562,Hito Toki Kiryu Ashikaga,Unknown,Slice of Life,ONA,4,19-Mar-19,Cloud22,Asura Film,Original,1 min. per ep.,G - All Ages,15549
39564,Kenketsu,Unknown,"Music, Slice of Life",ONA,1,19-Mar-19,Unknown,Unknown,Original,2 min.,G - All Ages,15061
39565,Boku no Hero Academia the Movie 2: Heroes:Rising,8.08,"Action, Super Power, Shounen",Movie,1,20-Dec-19,"Dentsu, Yomiuri Telecasting, Movic, Toho, Sony Music Entertainment, Nippon Television Network, Shueisha",Bones,Manga,1 hr. 44 min.,PG-13 - Teens 13 or older,542
39566,Ooi no Teiou,Unknown,"Music, Sports",ONA,1,7-Nov-18,Unknown,Unknown,Original,4 min.,G - All Ages,15676
39567,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana,6.03,"Action, Police, Vampire, Fantasy",TV,12,"Oct 6, 2019 to Dec 29, 2019","Frontier Works, Lantis, Sega, AT-X, Ai Addiction, Hakuhodo DY Music & Pictures, Yomiuri TV Enterprise, Kadokawa, Bandai Namco Arts, Toyo Recording, arma bianca",Anima&Co.,Original,23 min. per ep.,PG-13 - Teens 13 or older,2659
39568,Tarareba,6.31,"Drama, Music",Music,1,13-Dec-17,P.I.C.S.,Unknown,Original,6 min.,PG - Children,13989
39569,Sora no Aosa wo Shiru Hito yo,7.53,Drama,Movie,1,11-Oct-19,"Aniplex, Fuji TV, Toho, Kadokawa, STORY, FILMONY",CloverWorks,Original,1 hr. 46 min.,PG-13 - Teens 13 or older,2128
39570,High Score Girl II,8.08,"Comedy, Game, Romance, School, Seinen",TV,9,"Oct 26, 2019 to Dec 21, 2019","Square Enix, Mainichi Broadcasting System, Magic Capsule, Warner Bros. Japan, KlockWorx, Good Smile Company",J.C.Staff,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1611
39572,Wangu Xian Qiong III: Eren Gu Pian,Unknown,"Adventure, Comedy, Fantasy",TV,13,"Mar 8, 2019 to May 17, 2019",iQIYI,ASK Animation Studio,Novel,15 min. per ep.,PG-13 - Teens 13 or older,10863
39574,Levius,7.25,"Action, Sci-Fi, Martial Arts, Mecha, Seinen",ONA,12,28-Nov-19,Unknown,Polygon Pictures,Manga,25 min. per ep.,Unknown,4275
39575,Somali to Mori no Kamisama,7.82,"Adventure, Slice of Life, Demons, Drama, Fantasy",TV,12,"Jan 10, 2020 to Mar 27, 2020","Movic, North Stars Pictures, JY Animation, Crunchyroll SC Anime Fund, CA-Cygames Anime Fund, HORNETS, Mixer",Satelight,Web manga,23 min. per ep.,PG-13 - Teens 13 or older,774
39576,Goblin Slayer: Goblin's Crown,7.19,"Action, Adventure, Fantasy",Movie,1,1-Feb-20,Hakuhodo DY Music & Pictures,White Fox,Light novel,1 hr. 25 min.,R - 17+ (violence & profanity),1033
39581,TV Yarou Nanaana: Wakuwaku Doukutsu Land,6.11,"Adventure, Comedy",TV,24,"Apr 11, 2019 to Sep 19, 2019",Unknown,Unknown,Original,3 min. per ep.,PG-13 - Teens 13 or older,10574
39582,Kitsutsuki Tanteidokoro,6.03,"Mystery, Historical",TV,12,"Apr 13, 2020 to Jun 29, 2020","Marvelous, Tohokushinsha Film Corporation, BS Fuji, Tokyo MX, Muse Communication, Happinet",LIDENFILMS,Novel,24 min. per ep.,R - 17+ (violence & profanity),3618
39583,number24,6.63,"Sports, School",TV,12,"Jan 8, 2020 to Apr 15, 2020","Movic, Magic Capsule, Tokyo MX, Mime Corporation, it's",PRA,Original,23 min. per ep.,PG-13 - Teens 13 or older,2954
39584,Human Lost: Ningen Shikkaku,5.87,"Historical, Psychological, Drama, Seinen",Movie,1,22-Oct-19,Slow Curve,Polygon Pictures,Original,1 hr. 49 min.,R - 17+ (violence & profanity),4252
39585,Majo Minarai wo Sagashite,Unknown,"Comedy, Magic, Shoujo",Movie,1,13-Nov-20,Unknown,Toei Animation,Original,Unknown,G - All Ages,5847
39586,Hataraku Saibou!!,7.45,"Comedy, Shounen",TV,8,"Jan 9, 2021 to Feb 26, 2021","Aniplex, Kodansha, Magic Capsule",David Production,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1000
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,8.5,"Psychological, Drama, Thriller, Fantasy",TV,13,"Jul 8, 2020 to Sep 30, 2020","AT-X, Memory-Tech, Hakuhodo DY Music & Pictures, Kadokawa Media House, Kadokawa",White Fox,Light novel,26 min. per ep.,R - 17+ (violence & profanity),169
39588,Ojamajo Doremi: Owarai Gekijou,6.23,"Comedy, Magic",ONA,26,"Mar 23, 2019 to Mar 22, 2020",Toei Animation,Unknown,Unknown,1 min. per ep.,G - All Ages,9800
39589,Kouya no Kotobuki Hikoutai Gaiden: Oozora no Harukaze Hikoutai,Unknown,"Action, Military, Adventure",ONA,12,"Apr 10, 2019 to Feb 29, 2020",Unknown,Unknown,Original,14 min. per ep.,PG-13 - Teens 13 or older,9174
39590,Africa no Salaryman (TV),6.52,"Slice of Life, Comedy",TV,12,"Oct 7, 2019 to Dec 23, 2019","Pony Canyon, Movic, Bandai Namco Live Creative, Ai Addiction, Sammy, Kadokawa Media House, Kadokawa, pH Studio",HOTZIPANG,Web manga,23 min. per ep.,PG-13 - Teens 13 or older,3738
39591,Persona 5 the Animation Specials,6.91,"Slice of Life, Comedy",Special,2,"May 29, 2019 to Jun 26, 2019",Unknown,CloverWorks,Game,20 min. per ep.,R - 17+ (violence & profanity),5147
39592,Mobile Suit Gundam: The Origin - Advent of the Red Comet,8.09,"Action, Military, Sci-Fi, Space, Mecha, Shounen",TV,13,"Apr 29, 2019 to Aug 12, 2019",Unknown,Sunrise,Manga,25 min. per ep.,PG-13 - Teens 13 or older,4738
39597,Sword Art Online: Alicization - War of Underworld,7.63,"Action, Game, Adventure, Romance, Fantasy",TV,12,"Oct 13, 2019 to Dec 29, 2019","Aniplex, Bandai Namco Entertainment, Egg Firm, Straight Edge, Kadokawa, Sonilude",A-1 Pictures,Light novel,23 min. per ep.,R - 17+ (violence & profanity),308
39605,Hataraku Saibou Specials,6.69,"Comedy, Parody, Shounen",Special,5,"Oct 24, 2018 to Feb 27, 2019",Unknown,Unknown,Manga,4 min. per ep.,G - All Ages,4521
39606,Uchi no Maid ga Uzasugiru!: Uchi no Maid wa Yappari Mou Honto Uzainda naa...,6.93,"Slice of Life, Comedy, Shoujo Ai",Special,1,24-Apr-19,Unknown,Doga Kobo,Manga,24 min.,PG-13 - Teens 13 or older,4344
39607,Tensei shitara Slime Datta Ken: Kanwa - Veldora Nikki,6.5,"Comedy, Fantasy, Shounen",Special,1,26-Mar-19,Unknown,Unknown,Manga,23 min.,PG-13 - Teens 13 or older,1833
39609,Ochikobore Fruit Tart,6.77,"Music, Slice of Life",TV,12,"Oct 12, 2020 to Dec 28, 2020","Studio Mausu, Kadokawa",feel.,4-koma manga,23 min. per ep.,PG-13 - Teens 13 or older,3419
39610,ACCA: 13-ku Kansatsu-ka - Regards,7.15,"Mystery, Police, Drama, Fantasy, Seinen",OVA,1,14-Feb-20,Lantis,Madhouse,Manga,47 min.,PG-13 - Teens 13 or older,4749
39611,Hametarou,Unknown,"Music, Parody",Special,Unknown,"Mar 10, 2019 to ?",Unknown,Unknown,Original,30 sec.,G - All Ages,14747
39616,Jo Uta,Unknown,Music,Music,1,27-Mar-19,Avex Entertainment,Unknown,Original,4 min.,G - All Ages,16543
39617,Yakusoku no Neverland 2nd Season,7.49,"Sci-Fi, Mystery, Psychological, Thriller, Shounen",TV,11,"Jan 8, 2021 to ?","Aniplex, Shueisha",CloverWorks,Manga,22 min. per ep.,R - 17+ (violence & profanity),248
39618,Kagaku Manga Survival,Unknown,"Action, Comedy, Shounen",ONA,1,28-Mar-19,Unknown,Toei Animation,Manga,1 min.,PG - Children,15501
39619,BanG Dream! Film Live,7.66,Music,Movie,1,13-Sep-19,"Ultra Super Pictures, Bushiroad, Tokyo MX, Good Smile Company, HoriPro International",SANZIGEN,Original,1 hr. 12 min.,PG-13 - Teens 13 or older,5759
39620,Hakata Mentai! Pirikarako-chan,5.05,"Comedy, Slice of Life",TV,12,"Jul 7, 2019 to Sep 22, 2019",Unknown,G-angle,Original,4 min. per ep.,G - All Ages,8428
39621,Mahou no LumiTear,Unknown,"Fantasy, Magic, Shoujo",ONA,10,29-Mar-19,Unknown,Unknown,Other,3 min. per ep.,G - All Ages,12215
39622,Bakugan: Battle Planet,5.57,"Action, Game, Fantasy",TV,50,"Apr 1, 2019 to Jan 19, 2020",Nelvana,TMS Entertainment,Original,24 min. per ep.,PG - Children,7239
39623,You Should See Me in a Crown,5.29,"Music, Dementia",Music,1,18-Mar-19,Unknown,Poncotan,Music,3 min.,R - 17+ (violence & profanity),12233
39624,Peter-kun no Koutsuu Anzen,Unknown,Kids,OVA,1,1986,Unknown,Unknown,Original,12 min.,G - All Ages,17444
39625,"Koutsuu Anzen Inu ""Signal"" no Oyako Nikki: Tobidashi Chuui",Unknown,Kids,OVA,1,"Nov, 2003",Unknown,Unknown,Original,10 min.,G - All Ages,17428
39626,Dump to Mon-chan no Chiisana Bouken,Unknown,Kids,OVA,1,1977,Unknown,Unknown,Original,16 min.,G - All Ages,17422
39627,Nan-chan no Koutsuu Anzen,Unknown,Kids,OVA,1,Unknown,Unknown,Unknown,Original,11 min.,G - All Ages,17449
39628,Kaijuu Step Wandabada,Unknown,"Comedy, Kids",TV,26,"Sep 27, 2019 to Mar 27, 2020","Tsuburaya Productions, NHK Enterprises",Usagi Ou,Picture book,5 min. per ep.,PG - Children,16233
39629,Aihime Megohime,Unknown,"Historical, Fantasy",ONA,3,"Mar 29, 2019 to Feb 20, 2021",Unknown,Gaina,Game,10 min. per ep.,PG-13 - Teens 13 or older,13166
39634,Boy General,Unknown,"Action, Drama, Historical, Military",TV,50,1982 to 1997,Unknown,Unknown,Unknown,20 min. per ep.,G - All Ages,17169
39635,Daifuku-kun@Kin Tele 2nd Season,Unknown,Comedy,TV,26,"Apr 5, 2019 to Oct 4, 2019",Sony Creative Products,Unknown,Other,Unknown,PG - Children,15170
39638,Choujigen Game Neptune The Animation: Nep no Natsuyasumi,7.16,"Action, Comedy, Fantasy, Sci-Fi",OVA,1,8-Jul-19,Okuroto Noboru,Okuruto Noboru,Game,26 min.,PG-13 - Teens 13 or older,5026
39640,"Tenioha! 2: Nee, Motto Ecchi na Koto Ippai Shiyo? The Animation",6.84,Hentai,OVA,1,28-Jun-19,Pink Pineapple,Studio 1st,Visual novel,26 min.,Rx - Hentai,7274
39643,Shoujo☆Conto All Starlight,6.14,"Music, Comedy, School",ONA,26,"Jul 5, 2019 to Dec 27, 2019",Unknown,"Kinema Citrus, IMAGICA Lab.",Original,3 min. per ep.,PG-13 - Teens 13 or older,8580
39644,Setsugetsuka,Unknown,Music,Music,1,21-Nov-18,Broccoli,Unknown,Visual novel,3 min.,G - All Ages,16469
39650,Essential Free & Easy,Unknown,"Music, Dementia",ONA,Unknown,"Apr 1, 2019 to ?",Unknown,Unknown,Original,1 min.,G - All Ages,13772
39651,Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,7.62,"Action, Slice of Life, Comedy, Supernatural",OVA,1,25-Sep-19,"Warner Bros. Japan, KlockWorx, BS Fuji, Hakuhodo DY Music & Pictures, Shogakukan",Bones,Original,24 min.,PG-13 - Teens 13 or older,2237
39652,One Punch Man 2nd Season Commemorative Special,6.79,"Action, Sci-Fi, Comedy, Parody, Super Power, Supernatural",Special,1,3-Apr-19,Unknown,Unknown,Web manga,24 min.,R - 17+ (violence & profanity),2651
39653,Chokotto Anime Kemono Friends 3,5.8,"Adventure, Comedy, Fantasy",ONA,Unknown,"Apr 2, 2019 to ?",Unknown,Unknown,Game,1 min.,PG - Children,9652
39654,Cinderella Girls Gekijou: Kayou Cinderella Theater 4th Season,6.33,"Slice of Life, Comedy",ONA,7,"Apr 2, 2019 to Jun 25, 2019",Unknown,"Gathering, Lesprit",4-koma manga,1 min. per ep.,PG-13 - Teens 13 or older,8798
39658,Supermarket Flowers,Unknown,Music,Music,1,3-Apr-19,Warner Music Japan,HOTZIPANG,Music,3 min.,G - All Ages,16090
